brand_name,legal_name,city,address,lat,lng,phone,email,website,voen,stars_grade,tims_status,tims_id,tims_rating,insurance,service_languages,subcategory,sources,azeritour_url,description,pms_detected,pms_confidence,booking_signals,photo_url,created_at,updated_at
Palace Hotel,Palace Hotel,Xankəndi,"Qala Otel Xankəndi, Natavan Hotel, Khankendi, Azerbaijan",39.8146501,46.74991869999999,+994512332244,emin.novruzov@khankendihotels.az,,8800003131,,APPROVED,6943bbd610f944d56cfcbfdb,,No,,,TIMS + azeritour.az,https://azeritour.az/baku-palace-hotel-hostel/,"Baku Palace Hotel — это комфортабельный отель, который максимально позаботится о вашем отдыхе. Отель находится в нескольких шагах от центра Баку . Местоположение такое, что вам будет просто пройтись по основным достопримечательностям Баку. Мы заботимся о вас с первого момента. От бронирования до вашего прибытия. Работники гостиницы позаботятся о вашем багаже, автомобиле, об идеальной уборке вашей комнаты. Вам останется наслаждаться своим прибытием в отеле. Посоветуем как отдохнуть в Баку. Также для переговоров предоставляются конференц-залы. Выйдя из отеля вы можете прогуляться и ознакомиться с достопримечательностями города. Это очень удобно благодаря удачному местоположению гостиницы. Вы можете посетить Площадь фонтанов, Дворец Ширваншахов, Девичью Башню, Бакинский бульвар. Вас ждет превосходный завтрак, если желаете, то можете приготовить еду в оборудованной кухне. У работников отеля есть огромный опыт по работе с клиентами. Номера отеля Baku Palace Hotel Baku Palace Hotel отличается прекрасным сочетанием современного и классического дизайна. Все номера оборудованы исключительно изящной мебелью. Интерьер каждого номера и апартаменты, вдохновит вас и сделает ваше пребывание незаб",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251218123118t-r0000164201,2025-12-18T08:31:18.534Z,2026-01-16T14:31:05.555Z
SƏFALI HOTEL,SƏFALI HOTEL,Xankəndi,"Khankendi, Azerbaijan",39.8263462,46.7655963,+994099335414,adil.talibov.66@mail.ru,,8800020121,,APPROVED,6943cdd810f944d56cfcc01f,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251218134808t-r0000101245,2025-12-18T09:48:08.739Z,2026-01-13T14:58:09.916Z
Xan Hotel,Xan Hotel,Xankəndi,"Xankəndi, Azerbaijan",39.8263462,46.7655963,+994775240101,xanotel@gmail.com,,8800010441,,APPROVED,6943afed10f944d56cfcbfc0,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251218114029t-r0000119200,2025-12-18T07:40:29.980Z,2025-12-22T06:19:14.981Z
Yurd Otel,Yurd Otel,Xankəndi,"Xankəndi, Azerbaijan",39.8263462,46.7655963,+994552002771,amil.huseynov.2012@mail.ru,,8600177852,,APPROVED,6942860110f944d56cfcbf87,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251217142920t-r0000115608,2025-12-17T10:29:21.065Z,2025-12-22T06:16:49.111Z
ZÜMRÜD OTEL,ZÜMRÜD OTEL,Xankəndi,"Xankəndi, Azerbaijan",39.8263462,46.7655963,+994552272777,fikret8484@icloud.com,,4400304972,,APPROVED,69615a5310f944d56cfcd9be,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20260109234315t-r0000182078,2026-01-09T19:43:15.363Z,2026-01-13T15:07:36.637Z
Çinar Hotel & Apartment,Çinar Hotel & Apartment,Xankəndi,"Xankəndi, Azerbaijan",39.8263462,46.7655963,+994552595928,murad.rehimovgr@icloud.com,,1005053071,,APPROVED,6943f8d710f944d56cfcc094,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251218165134t-r0000113511,2025-12-18T12:51:35.027Z,2026-05-01T11:30:45.734Z
Altıağac Cənnət Bağı İstirahət Mərkəzi,Altıağac Cənnət Bağı İstirahət Mərkəzi,Xızı,"Jannat Baghi, Altiaghach, Azerbaijan",40.8537207,48.9194347,994502213049,info@cbgroup.az,https://cbgroup.az/az/,7800002431,,APPROVED,6527b8e5c29cd31ed9786c64,,No,,,TIMS,,,Oracle OPERA,website_scan,Oracle OPERA,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231012131413t-r0000136393,2023-10-12T09:14:13.096Z,2025-04-29T11:56:56.486Z
Yardımlı Olimpiya İdman Kompleksi,Yardımlı Olimpiya İdman Kompleksi,Yardımlı,"Yardımlı olimpiya mərkəzi, Yardimli Roads, Yardimli, Azerbaijan",38.9095575,48.2719835,994507968383,yardimlioik1@gmail.com,,5600975921,,APPROVED,6620c880e4f5ddcab3cdbe96,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240418111512t-r0000107103,2024-04-18T07:15:12.817Z,2025-04-29T11:56:56.486Z
Etalon Motel,Etalon Motel,Yevlax,"Heydər Əliyev, Yevlax, Azerbaijan",40.607206,47.1458973,994504725612,ehmedzadesamil66@gmail.com,,2201344862,,APPROVED,65449efec29cd31ed9787bbe,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231103111926t-r0000143085,2023-11-03T07:19:26.161Z,2025-04-29T11:56:56.486Z
Kainat Otel,Kainat Otel,Yevlax,"Nizami Gəncəvi, Yevlax rayonu, Azerbaijan",40.7591722,47.0585983,994556540896,ekspress-kainat@mail.ru,,2200102411,,APPROVED,6544a975c29cd31ed9787bfb,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231103120405t-r0000171911,2023-11-03T08:04:05.653Z,2025-04-29T11:56:56.486Z
Məhəmmədoğlu Hotel,Məhəmmədoğlu Hotel,Yevlax,"Xaldan, Yevlax rayonu, Azerbaijan",40.7142091,47.2285787,994515191712,rustamrustamov330@gmail.com,,2202416142,,APPROVED,65f29e62e4f5ddcab3cd8be5,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240314105114t-r0000147343,2024-03-14T06:51:14.957Z,2025-04-29T11:56:56.486Z
Osmanbəyli Hotel,Osmanbəyli Hotel,Yevlax,"Yevlax, Azerbaijan",40.6145296,47.14787519999999,+994506106736,osmanazizov500@gmail.com,,2701260681,,APPROVED,6936c94910f944d56cfcbca8,,No,,"Kottec tipli yerləşmə vasitələri (Kottec, dağ evi, bungalov, chalet)",TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251208164913t-r0000123938,2025-12-08T12:49:13.311Z,2025-12-16T05:31:44.553Z
QONAQEVİ,QONAQEVİ,Yevlax,"Yuxarı Qarxun, Azerbaijan",40.6159911,47.19199769999999,994504011667,musavi.qiyafet@gmail.com,,2200271282,,APPROVED,65f84210e4f5ddcab3cd95af,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240318173056t-r0000153523,2024-03-18T13:30:56.873Z,2025-04-29T11:56:56.486Z
SU SONASI,SU SONASI,Yevlax,"Yevlax, Azerbaijan",40.6145296,47.14787519999999,+994558551149,azerekberli456@gmail.com,,2200356992,,APPROVED,691c4dc710f944d56cfcb620,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251118144319t-r0000188239,2025-11-18T10:43:19.108Z,2025-12-01T05:30:24.418Z
"""OSMANLI"" QONAQ EVİ","""OSMANLI"" QONAQ EVİ",Zagatala,"Qebizdere, Unnamed Road, Qəbizdərə, Azerbaijan",41.7036771,46.59343639999999,994706100801,m.osmanli@list.ru,,5100044032,,APPROVED,651d6ee2c29cd31ed978657d,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231004175546t-r0000133391,2023-10-04T13:55:46.522Z,2025-04-29T11:56:56.486Z
Cihan Town Hotel & Restoran,Cihan Town Hotel & Restoran,Zagatala,"Zaqatala, Azerbaijan",41.603085,46.63830799999999,+994502134500,cihantown@gmail.com,,5100262002,,APPROVED,695fa8f210f944d56cfcd738,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20260108165410t-r0000199947,2026-01-08T12:54:10.572Z,2026-01-13T15:09:49.786Z
Dost Qapısı Hotel Restoran,Dost Qapısı Hotel Restoran,Zagatala,"Car, Zaqatala, Azerbaijan",41.6586735,46.6727545,994513011040,elsenqurbanov0062@icloud.com,,5102137722,,APPROVED,65f2ff73e4f5ddcab3cd8e8f,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240314174523t-r0000172264,2024-03-14T13:45:23.171Z,2025-04-29T11:56:56.486Z
EZ RESTORAN HOTEL,EZ RESTORAN HOTEL,Zagatala,"Zaqatala, Azerbaijan",41.603085,46.63830799999999,994773856262,ezrestoranhotel@gmail.com,,5102281252,,APPROVED,64c28959c29cd31ed9783a00,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230727191225t-r0000182466,2023-07-27T15:12:25.653Z,2025-04-29T11:56:56.486Z
GRATA HOTEL,GRATA HOTEL,Zagatala,"100 Heydər Əliyev prospekti, Zaqatala, Azerbaijan",41.6298758,46.6441938,994502017799,azerstar@mail.ru,,1601083812,,APPROVED,65f1a5bfe4f5ddcab3cd8b0b,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240313171023t-r0000168642,2024-03-13T13:10:23.439Z,2025-04-29T11:56:56.486Z
Göyçə Motel,Göyçə Motel,Zagatala,"Yuxarı Tala, Zaqatala, Azerbaijan",41.6318937,46.6717351,994125853065,ramazan.roma.1960@mail.ru,,5100016981,,APPROVED,65128a77c29cd31ed9786248,,No,,Motel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230926113830t-r0000182209,2023-09-26T07:38:31.174Z,2025-04-29T11:56:56.486Z
Hope Lake Hotel Restoran,Hope Lake Hotel Restoran,Zagatala,"Zaqatala, Azerbaijan",41.603085,46.63830799999999,994506563530,elmanyuzbasev1977@gmail.com,,5101713772,,APPROVED,6631eaece4f5ddcab3cdd043,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240501111036t-r0000143534,2024-05-01T07:10:36.922Z,2025-04-29T11:56:56.486Z
IS HOTEL,IS HOTEL,Zagatala,"Zaqatala, Azerbaijan",41.603085,46.63830799999999,994506874455,ab_ebulfez@mail.ru,,5100543491,,APPROVED,64ba367fc29cd31ed97828db,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230721114045t-r0000197596,2023-07-21T07:40:47.870Z,2025-04-29T11:56:56.486Z
LƏZZƏT Ailəvi istirahət guşəsi,LƏZZƏT Ailəvi istirahət guşəsi,Zagatala,"Car kəndi cinkiz və ya Çingoz qala, Car, Zaqatala, Azerbaijan",41.6586735,46.6727545,994559467200,hacibeyzakatalski@gmail.com,,5100149921,,APPROVED,645a86076506cef40b9dcb87,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230509214231t-r0000121337,2023-05-09T17:42:31.874Z,2025-04-29T11:56:56.486Z
Ləzzət İstirahət Mərkəzi,Ləzzət İstirahət Mərkəzi,Zagatala,"Car, Zaqatala, Azerbaijan",41.6586735,46.6727545,994709467200,Hacibeyzakatalski@gmail.com,,5102198212,,APPROVED,664f2755e4f5ddcab3cde630,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240523152405t-r0000164609,2024-05-23T11:24:05.720Z,2025-04-29T11:56:56.486Z
Miramida Hotel,Miramida Hotel,Zagatala,"Zaqatala şəhəri, Faiq Əmirov küçəsi",41.629197,46.6345543,994993306262,miramidahotel@gmail.com,,5100191442,,APPROVED,65e9d854e4f5ddcab3cd8254,,No,,Hostel,TIMS + azeritour.az,https://azeritour.az/ramada_otel_baku,"Ramada Baku Hotel » — это курортный отель, который с одной стороны находится недалеко от делового центра Баку , а с другой стороны в метрах от моря. Данное расположение делает этот отель уникальным. От международного аэропорта имени Гейдара Алиева всего 30 минут езды, а с окон гостиницы открывается красивое Каспийское море. Ramada Hotel Baku предлагает вам на выбор из 79 прекрасных номеров. Площадь номеров от 27 до 260 квадратных метров и представляет изысканный дизайн. Высокий уровень обслуживания не оставит равнодушным ни одного постояльца. Услуги в номерах Ramada Baku Hotel Жидкокристаллический телевизор со спутниковыми каналами Кондиционер Сейф для хранения ценных вещей Интернет Фен для сушки волос Мини-бар с напитками Обслуживание номеров (круглосуточно) Услуги горничной Фен Утюг Для деловых людей в отеле доступны бизнес-центры со всеми условиями. Залы для совещания, для мероприятий. Все залы для бизнес-людей оснащены последними технологиями и обученным персоналом.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240307190804t-r0000114303,2024-03-07T15:08:04.099Z,2025-04-29T11:56:56.486Z
Motel,Motel,Zagatala,"Yuxarı Tala, Zaqatala, Azerbaijan",41.6318937,46.6717351,994505647400,perishan.davudova@mail.ru,,5100229632,,APPROVED,64bfc022c29cd31ed97830da,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230725162922t-r0000130948,2023-07-25T12:29:22.086Z,2025-04-29T11:56:56.486Z
Route 62,Route 62,Zagatala,"Zaqatala, Azerbaijan",41.603085,46.63830799999999,994516482677,fuad86@mail.ru,,5101784482,,APPROVED,65f94950e4f5ddcab3cd989d,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240319121408t-r0000195441,2024-03-19T08:14:08.131Z,2025-04-29T11:56:56.486Z
Turqut Motel,Turqut Motel,Zagatala,"Zaqatala, Azerbaijan",41.603085,46.63830799999999,994556842435,sexlaheydarova@gmail.com,,1403819882,,APPROVED,65097313c29cd31ed978607b,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230919140819t-r0000140191,2023-09-19T10:08:19.785Z,2025-04-29T11:56:56.486Z
Yurd otel,Yurd otel,Zagatala,"Zaqatala, Azerbaijan",41.603085,46.63830799999999,994503505432,q.anar80@mail.ru,,5100748992,,APPROVED,65f06db0e4f5ddcab3cd8718,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240312185856t-r0000197154,2024-03-12T14:58:56.085Z,2025-04-29T11:56:56.486Z
ZAQATALAHOTEL,ZAQATALAHOTEL,Zagatala,"92 Heydər Əliyev prospekti, Zaqatala, Azerbaijan",41.6314072,46.6411832,994242255709,q.shabanov1950@gmail.com,,5100109431,,APPROVED,6465d5219bff11407fb6a807,,No,,Şəhər Hoteli,TIMS + azeritour.az,https://azeritour.az/is-hotel-zaqatala/,Карта сайта,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230518113457t-r0000137005,2023-05-18T07:34:57.933Z,2025-04-29T11:56:56.486Z
Zaqatala Olimpiya İdman Kompleksi,Zaqatala Olimpiya İdman Kompleksi,Zagatala,"Zaqatala Olimpiya İdman Kompleksi, Zaqatala, Azerbaijan",41.6404632,46.6517794,994517718371,zagatalaoik@gmail.com,,5101368181,,APPROVED,660e6e09e4f5ddcab3cda822,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240404130825t-r0000163750,2024-04-04T09:08:25.431Z,2025-04-29T11:56:56.486Z
Şərq Vadisi Hotel Restoran,Şərq Vadisi Hotel Restoran,Zagatala,"Zaqatala, Azerbaijan",41.603085,46.63830799999999,+994707650555,serqvadisihotel@gmail.com,,5101610152,,APPROVED,6924575a10f944d56cfcb7a4,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251124170218t-r0000191956,2025-11-24T13:02:18.648Z,2025-11-25T06:15:34.728Z
Zərdab Mehmanxana,Zərdab Mehmanxana,Zərdab,"20 Zərdab, Zardab, Azerbaijan",40.2292151,47.7071106,994517199432,yoxdur@gmail.com,,5300641022,,APPROVED,65f05c56e4f5ddcab3cd86de,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240312174454t-r0000181178,2024-03-12T13:44:54.167Z,2025-04-29T11:56:56.486Z
İmişli Olimpiya İdman Kompleksi,İmişli Olimpiya İdman Kompleksi,İmişli,"İmişli Olimpiya İdman Kompleksi, Imishli, Azerbaijan",39.8580607,48.0673823,994505937236,ismayil1993m@gmail.com,,5500520181,,APPROVED,66211ef2e4f5ddcab3cdc126,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240418172402t-r0000125200,2024-04-18T13:24:02.955Z,2025-04-29T11:56:56.486Z
"""İSMAYILLI OLİMPİYA İDMAN KOMPLEKSİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""İSMAYILLI OLİMPİYA İDMAN KOMPLEKSİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",İsmayıllı,"İsmayıllı Olimpiya İdman Kompleksi, V.Əliyarov, Ismailli, Azerbaijan",40.7858511,48.1761257,994202821700,ismayillioik@mys.az,,5400312721,,APPROVED,6630e5b2e4f5ddcab3cdcf77,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240430163602t-r0000168831,2024-04-30T12:36:02.650Z,2025-04-29T11:56:56.486Z
Basqal Resort & Spa,Basqal Resort & Spa,İsmayıllı,"Basqal Resort & Spa, Bizlan, Azerbaijan",40.7256875,48.40556249999999,994125850035,info@basqalresort.az,https://basqalresort.az,5401438671,,APPROVED,647f2e7784bb8d2eebc81a99,,No,,,TIMS,,,TravelLine; 1C,website_scan,TravelLine; 1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230606170246t-r0000151850,2023-06-06T13:02:47.003Z,2025-04-29T11:56:56.486Z
BaxBelə İstirahət mərkəızi,BaxBelə İstirahət mərkəızi,İsmayıllı,"Buynuz, İsmayıllı, Azerbaijan",40.9177928,48.0609742,994553110565,bexbele@gmail.com,,5401376332,,APPROVED,665077f2e4f5ddcab3cde7cc,,No,,"Kottec tipli yerləşmə vasitələri (Kottec, dağ evi, bungalov, chalet)",TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240524152017t-r0000198540,2024-05-24T11:20:18.028Z,2025-04-29T11:56:56.486Z
